"country","year","adpe","ap","ctue","ctuh-c","ctuh-nc","gwp","ir","pm","wu"
"GR","2019","0,0000017084684942825245","0,0001543820079401476","0,059032710338888024","3,697298533113146e-9","4,60108811641004e-9","0,018806762253852905","0,0029478390559888237","0,0000015557940639431694","0,011343784430851753"
"GL","2019","5,536077551020407e-7","0,0002009807755102041","0,0415426530612245","2,1833591836734693e-9","3,140240816326531e-9","0,01670126530612245","0,00142994693877551","0,000005060147858367348","0,009125942857142856"
"GD","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"GP","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"GU","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GT","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"GN","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GW","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"GY","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"HT","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"HN","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"HK","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"HU","2019","0,0000020975285152797615","0,0007007424966121597","0,049444192900555343","2,7776721240804777e-9","8,079553594348646e-9","0,03615527443429053","0,00388337608177352","0,000020628518406864897","0,02939476296465449"
"IS","2019","5,28991569767442e-7","0,0002938333212209303","0,04453909883720931","2,7448226744186034e-9","3,6932594476744193e-9","0,01931547965116279","0,0013699927325581396","0,000008546262313590114","0,012459011627906974"
"IN","2019","0,0000011644610789766454","0,0002370606789320143","0,04398388265719313","2,1091550011144483e-9","4,151920715261355e-9","0,019665256019761553","0,002363058291974329","0,000005306567783113844","0,011687665710063971"
"ID","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"IR","2019","6,06e-8","0,0000445","0,027299999999999994","3,54e-10","1,3900000000000002e-9","0,010700000000000001","0,0008400000000000001","8,070000000000001e-10","0,00166"
"IQ","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"IE","2019","6,353439301007101e-7","0,0001075196144993332","0,06925654908598652","5,88485147397096e-9","3,1553889340898636e-9","0,013935822939848998","0,0010751386975195317","0,000001975370656097961","0,008753409172388113"
"IL","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"IT","2019","0,0000014187461817315747","0,0004906056663406841","0,04402277444638597","2,2558839159099475e-9","5,931483370954271e-9","0,027903244863460134","0,002839622557665738","0,000014100286205312622","0,02062099847309502"
"JM","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"JP","2019","0,000002345419858379862","0,00045140487583424034","0,0465773136654268","1,8582587000509996e-9","6,906270143136907e-9","0,029657019016007508","0,004245658576989229","0,000011025074967360855","0,021265470709257703"
"JO","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KZ","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"KE","2019","4,039729690484086e-7","0,00011770868259569052","0,0427363310595423","2,3546197975298023e-9","2,4927286852624133e-9","0,013774305346803226","0,001149443969183048","0,0000023131831146417415","0,006182667917996164"
"KI","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KP","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"XK","2019","5,28991569767442e-7","0,0002938333212209303","0,04453909883720931","2,7448226744186034e-9","3,6932594476744193e-9","0,01931547965116279","0,0013699927325581396","0,000008546262313590114","0,012459011627906974"
"KW","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"KG","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"LA","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
