country,year,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
CI,2023,1.8203e-7,0.00167586,0.17086,2.1156e-9,1.07615e-8,0.420713,0.00568305,0.0000661678,0.0317162
CI,2024,1.8203e-7,0.00167586,0.17086,2.1156e-9,1.07615e-8,0.420713,0.00568305,0.0000661678,0.0317162
CK,2019,0.0000015375,0.00448325,0.35095,4.9275e-9,2.365e-8,0.71665,0.00719,0.000190501,0.03865
CK,2020,0.0000015375,0.00448325,0.35095,4.9275e-9,2.365e-8,0.71665,0.00719,0.000190501,0.03865
CK,2021,0.0000015375,0.00448325,0.35095,4.9275e-9,2.365e-8,0.71665,0.00719,0.000190501,0.03865
CK,2022,0.0000015375,0.00448325,0.35095,4.9275e-9,2.365e-8,0.71665,0.00719,0.000190501,0.03865
CK,2023,0.0000015375,0.00448325,0.35095,4.9275e-9,2.365e-8,0.71665,0.00719,0.000190501,0.03865
CK,2024,0.0000015375,0.00448325,0.35095,4.9275e-9,2.365e-8,0.71665,0.00719,0.000190501,0.03865
CL,2019,8.04849e-7,0.000884734,0.217221,0.00000672256,0.00000346112,0.473156,0.00603896,0.0000114203,0.0596334
CL,2020,8.91913e-7,0.000879272,0.210443,0.00000762893,0.00000391995,0.454403,0.00597729,0.0000132258,0.0575713
CL,2021,0.00000109992,0.000985934,0.216395,0.00000991419,0.00000508156,0.463971,0.0062934,0.0000198658,0.0583017
CL,2022,0.00000130977,0.000795459,0.169432,0.0000134341,0.00000685941,0.355872,0.00584279,0.0000217523,0.0464629
CL,2023,0.0000014112,0.000632506,0.138416,0.0000122618,0.00000625641,0.280924,0.00543401,0.0000181731,0.0387266
CL,2024,0.00000165293,0.000590025,0.128059,0.000011577,0.00000590672,0.245017,0.00531328,0.000016837,0.0358956
CM,2019,1.35008e-7,0.0021325,0.176754,3.69426e-8,2.86829e-8,0.345484,0.00296427,0.0000908206,0.0168098
CM,2020,1.35008e-7,0.0021325,0.176754,3.69426e-8,2.86829e-8,0.345484,0.00296427,0.0000908206,0.0168098
CM,2021,1.35008e-7,0.0021325,0.176754,3.69426e-8,2.86829e-8,0.345484,0.00296427,0.0000908206,0.0168098
CM,2022,1.35008e-7,0.0021325,0.176754,3.69426e-8,2.86829e-8,0.345484,0.00296427,0.0000908206,0.0168098
CM,2023,1.35008e-7,0.0021325,0.176754,3.69426e-8,2.86829e-8,0.345484,0.00296427,0.0000908206,0.0168098
CM,2024,1.35008e-7,0.0021325,0.176754,3.69426e-8,2.86829e-8,0.345484,0.00296427,0.0000908206,0.0168098
CN,2019,5.95659e-7,0.00122842,0.32918,5.45745e-9,7.69634e-8,0.695379,0.00724922,0.00000200488,0.0918541
CN,2020,6.13967e-7,0.00120806,0.32273,5.39634e-9,7.52846e-8,0.680496,0.00718299,0.00000216028,0.0904125
CN,2021,6.48017e-7,0.00119998,0.321407,5.47773e-9,7.47662e-8,0.675234,0.00718855,0.00000213833,0.0900436
CN,2022,7.01231e-7,0.00117607,0.315614,5.45616e-9,7.3184e-8,0.660105,0.00713722,0.00000209004,0.088376
CN,2023,7.80441e-7,0.00117216,0.313872,5.48625e-9,7.27014e-8,0.654846,0.00719598,0.00000213051,0.0880394
CN,2024,7.3672e-7,0.00123386,0.330039,5.77011e-9,7.66918e-8,0.691997,0.00736927,0.0000022567,0.0920412
CO,2019,1.36895e-7,0.000285501,0.08471,1.22295e-9,1.40723e-8,0.159824,0.00244878,0.00000160524,0.0191052
CO,2020,1.56798e-7,0.000371973,0.0987603,1.43489e-9,1.72259e-8,0.1899,0.00264439,0.00000349173,0.0223197
CO,2021,1.28736e-7,0.000208571,0.0636654,8.9861e-10,8.82412e-9,0.108963,0.00200749,0.00000179385,0.012901
CO,2022,1.33977e-7,0.00017615,0.0572997,8.03862e-10,7.30481e-9,0.0951033,0.00193449,0.00000130073,0.0114043
CO,2023,2.11753e-7,0.000286145,0.0833785,1.23312e-9,1.35028e-8,0.155454,0.00252221,0.00000197442,0.0186424
CO,2024,3.40088e-7,0.000372056,0.107022,1.61767e-9,1.88029e-8,0.217274,0.00336848,0.00000180058,0.0263843
CR,2019,0.00000202009,0.00161563,0.0367022,0.000312082,0.000158665,0.0840568,0.000939355,0.000315305,0.00826472
CR,2020,0.0000021398,0.00167627,0.0310898,0.000335665,0.000170654,0.0784175,0.000837487,0.000336771,0.00769446
CR,2021,0.00000196094,0.00152113,0.0298454,0.000305992,0.000155568,0.0690259,0.000801899,0.000306553,0.0070571
CR,2022,0.00000201173,0.00161223,0.0323263,0.000315881,0.000160596,0.0782079,0.000843339,0.000318365,0.0073935
CR,2023,0.00000186394,0.00172937,0.0525209,0.000287001,0.000145915,0.117573,0.0011954,0.000300413,0.00937309
CR,2024,0.00000185077,0.0023239,0.101472,0.000273908,0.000139261,0.21995,0.00191085,0.000315711,0.0148423
CU,2019,3.04786e-7,0.00502824,0.386973,4.93648e-9,2.4944e-8,0.84426,0.00686897,0.000214907,0.0446503
CU,2020,3.04786e-7,0.00502824,0.386973,4.93648e-9,2.4944e-8,0.84426,0.00686897,0.000214907,0.0446503
CU,2021,3.04786e-7,0.00502824,0.386973,4.93648e-9,2.4944e-8,0.84426,0.00686897,0.000214907,0.0446503
CU,2022,3.04786e-7,0.00502824,0.386973,4.93648e-9,2.4944e-8,0.84426,0.00686897,0.000214907,0.0446503
CU,2023,3.04786e-7,0.00502824,0.386973,4.93648e-9,2.4944e-8,0.84426,0.00686897,0.000214907,0.0446503
CU,2024,3.04786e-7,0.00502824,0.386973,4.93648e-9,2.4944e-8,0.84426,0.00686897,0.000214907,0.0446503
CV,2019,4.1122e-7,0.00487186,0.379731,5.71057e-9,2.38905e-8,0.782476,0.00587195,0.00020983,0.0376029
CV,2020,4.1122e-7,0.00487186,0.379731,5.71057e-9,2.38905e-8,0.782476,0.00587195,0.00020983,0.0376029
CV,2021,4.1122e-7,0.00487186,0.379731,5.71057e-9,2.38905e-8,0.782476,0.00587195,0.00020983,0.0376029
CV,2022,4.1122e-7,0.00487186,0.379731,5.71057e-9,2.38905e-8,0.782476,0.00587195,0.00020983,0.0376029
CV,2023,4.1122e-7,0.00487186,0.379731,5.71057e-9,2.38905e-8,0.782476,0.00587195,0.00020983,0.0376029
CV,2024,4.1122e-7,0.00487186,0.379731,5.71057e-9,2.38905e-8,0.782477,0.00587195,0.00020983,0.0376029
CY,2019,4.784e-7,0.00534965,0.409607,5.55421e-9,2.60857e-8,0.858512,0.00649632,0.00023043,0.0408787
CY,2020,6.12989e-7,0.00518379,0.398638,5.48693e-9,2.55303e-8,0.831583,0.00652372,0.000222934,0.0402379
CY,2021,7.60667e-7,0.00502617,0.388137,5.40751e-9,2.50283e-8,0.805927,0.00658034,0.000215768,0.0396909
CY,2022,8.8986e-7,0.00492843,0.381484,5.3294e-9,2.47662e-8,0.789891,0.00667362,0.000211243,0.0394701
CY,2023,0.00000109701,0.00472396,0.367804,5.21458e-9,2.41354e-8,0.756556,0.00677115,0.000201913,0.0388097
CY,2024,0.0000010572,0.00472178,0.367816,5.24553e-9,2.40737e-8,0.756343,0.00670724,0.000201905,0.0386705
CZ,2019,9.68819e-7,0.00137835,0.23631,0.0000704942,0.00003589,0.512395,0.0100403,0.0000812893,0.107755
CZ,2020,9.93177e-7,0.00140188,0.219816,0.0000761022,0.0000387364,0.477686,0.0100377,0.0000900682,0.105712
CZ,2021,9.72034e-7,0.00133304,0.219838,0.0000724473,0.0000368792,0.478745,0.0100178,0.0000832736,0.106056
CZ,2022,9.93418e-7,0.0012377,0.224549,0.0000723771,0.0000368468,0.487065,0.0101331,0.0000765118,0.109354
CZ,2023,0.00000107822,0.00126099,0.207995,0.0000798806,0.0000406571,0.44537,0.0101751,0.0000868602,0.107898
CZ,2024,9.62712e-7,0.00122303,0.205433,0.0000780588,0.0000397304,0.441699,0.010002,0.0000841117,0.10687
DE,2019,8.70028e-7,0.00101656,0.194827,3.78924e-8,5.4246e-8,0.401854,0.00703757,0.0000180508,0.0692668
DE,2020,9.29059e-7,0.000957107,0.176624,1.07961e-7,8.47714e-8,0.362394,0.00678173,0.0000186038,0.0637163
DE,2021,9.20301e-7,0.00102131,0.194336,6.96507e-8,7.02355e-8,0.403253,0.00709397,0.0000182536,0.068843
DE,2022,0.00000104084,0.00109299,0.209522,4.5841e-9,4.06782e-8,0.430931,0.00659415,0.0000187494,0.06551
DE,2023,0.00000111997,0.00102396,0.188136,6.67121e-7,3.71098e-7,0.379865,0.0058662,0.0000202063,0.0549984
DE,2024,7.50463e-7,0.000950934,0.18124,4.88976e-9,3.1357e-8,0.36233,0.00495582,0.0000185782,0.049307
DJ,2019,4.39982e-7,0.00165685,0.251655,0.0000130452,0.00000666938,0.598242,0.0072983,0.0000559019,0.0619208
DJ,2020,4.39982e-7,0.00165685,0.251655,0.0000130452,0.00000666938,0.598242,0.0072983,0.0000559019,0.0619208
DJ,2021,4.39982e-7,0.00165685,0.251655,0.0000130452,0.00000666938,0.598242,0.0072983,0.0000559019,0.0619208
DJ,2022,4.39982e-7,0.00165685,0.251655,0.0000130452,0.00000666938,0.598242,0.0072983,0.0000559019,0.0619208
DJ,2023,4.39982e-7,0.00165685,0.251655,0.0000130452,0.00000666938,0.598242,0.0072983,0.0000559019,0.0619208
DJ,2024,4.39982e-7,0.00165685,0.251655,0.0000130452,0.00000666938,0.598242,0.0072983,0.0000559019,0.0619208
DK,2019,7.36865e-7,0.000884062,0.142089,0.00000269488,0.00000138943,0.256938,0.00437858,0.0000245184,0.0439606
DK,2020,7.88274e-7,0.000838199,0.142364,0.00000335894,0.00000172697,0.250173,0.00435193,0.0000233163,0.0427596
DK,2021,7.886e-7,0.00100472,0.156195,0.00000200675,0.00000104395,0.289545,0.00446481,0.0000262412,0.0478254
DK,2022,9.04912e-7,0.000881281,0.146086,0.00000123212,6.46929e-7,0.249102,0.0039835,0.0000224447,0.0410345
DK,2023,0.00000104249,0.000736788,0.124145,0.00000153686,7.9669e-7,0.193477,0.00382539,0.0000196133,0.0358181
DK,2024,7.07587e-7,0.000763623,0.129114,5.48476e-9,1.90025e-8,0.200698,0.00305929,0.0000190816,0.0347381
DM,2019,1.92359e-7,0.00458335,0.351409,4.45767e-9,2.2165e-8,0.736621,0.00539013,0.000197561,0.0342032
DM,2020,1.92359e-7,0.00458335,0.351409,4.45767e-9,2.2165e-8,0.736621,0.00539013,0.000197561,0.0342032
DM,2021,1.92359e-7,0.00458335,0.351409,4.45767e-9,2.2165e-8,0.736621,0.00539013,0.000197561,0.0342032
DM,2022,1.92359e-7,0.00458335,0.351409,4.45767e-9,2.2165e-8,0.736621,0.00539013,0.000197561,0.0342032
DM,2023,1.92359e-7,0.00458335,0.351409,4.45767e-9,2.2165e-8,0.736621,0.00539013,0.000197561,0.0342032
DM,2024,1.92359e-7,0.00458335,0.351409,4.45767e-9,2.2165e-8,0.736621,0.00539013,0.000197561,0.0342032
DO,2019,4.00404e-7,0.00329236,0.332271,4.70595e-9,3.65561e-8,0.738401,0.00704949,0.000125052,0.0558804
DO,2020,4.00404e-7,0.00329236,0.332271,4.70595e-9,3.65561e-8,0.738401,0.00704949,0.000125052,0.0558804
DO,2021,4.00404e-7,0.00329236,0.332271,4.70595e-9,3.65561e-8,0.738401,0.00704949,0.000125052,0.0558804
DO,2022,4.00404e-7,0.00329236,0.332271,4.70595e-9,3.65561e-8,0.738401,0.00704949,0.000125052,0.0558804
DO,2023,4.00404e-7,0.00329236,0.332271,4.70595e-9,3.65561e-8,0.738401,0.00704949,0.000125052,0.0558804
DO,2024,4.00404e-7,0.00329236,0.332271,4.70595e-9,3.65561e-8,0.738401,0.00704949,0.000125052,0.0558804
DZ,2019,2.85836e-7,0.000391807,0.119394,1.3926e-9,7.74846e-9,0.435957,0.00918797,0.00000304932,0.0498063
DZ,2020,2.85836e-7,0.000391807,0.119394,1.3926e-9,7.74846e-9,0.435957,0.00918797,0.00000304932,0.0498063
DZ,2021,2.85836e-7,0.000391807,0.119394,1.3926e-9,7.74846e-9,0.435957,0.00918797,0.00000304932,0.0498063
DZ,2022,2.85836e-7,0.000391807,0.119394,1.3926e-9,7.74846e-9,0.435957,0.00918797,0.00000304932,0.0498063
DZ,2023,2.85836e-7,0.000391807,0.119394,1.3926e-9,7.74846e-9,0.435957,0.00918797,0.00000304932,0.0498063
DZ,2024,2.85836e-7,0.000391807,0.119394,1.3926e-9,7.74846e-9,0.435957,0.00918797,0.00000304932,0.0498063
EC,2019,1.09369e-7,0.00110776,0.103798,1.34167e-9,6.52404e-9,0.193275,0.00226357,0.0000454757,0.0122569
EC,2020,1.09613e-7,0.00104071,0.0988148,1.23009e-7,6.81244e-8,0.181424,0.00217692,0.0000426556,0.0117269
EC,2021,1.07104e-7,0.000968532,0.0940427,1.73311e-7,9.34009e-8,0.170454,0.00210493,0.000039592,0.0110706
EC,2022,1.16157e-7,0.00126286,0.114962,2.08969e-7,1.12718e-7,0.216328,0.00237084,0.0000524931,0.0129469
EC,2023,1.32637e-7,0.00140032,0.125452,5.00935e-7,2.61789e-7,0.238727,0.00252056,0.0000586735,0.0139795
EC,2024,1.53561e-7,0.00181977,0.154307,6.0647e-7,3.17249e-7,0.304945,0.00297479,0.000076824,0.0176308
EE,2019,4.22212e-7,0.00365002,0.293635,0.00000714859,0.00000365588,0.62146,0.00624192,0.000156692,0.0499821
EE,2020,5.63801e-7,0.00253355,0.224738,0.0000070509,0.00000360402,0.469844,0.00619014,0.000105749,0.0514244
EE,2021,6.12355e-7,0.00332958,0.275932,0.0000046485,0.00000238373,0.576795,0.00632019,0.000140544,0.0483613
EE,2022,7.22182e-7,0.00399232,0.307331,0.00000201011,0.00000104261,0.640349,0.00611437,0.000168833,0.0454268
EE,2023,9.9135e-7,0.00238013,0.215002,0.00000632271,0.00000323298,0.438212,0.00632876,0.0000983484,0.0481626
EE,2024,5.08702e-7,0.0025451,0.225739,0.00000616074,0.00000315072,0.46674,0.00586495,0.000106212,0.0487853
EG,2019,3.62345e-7,0.000684037,0.1309,1.5916e-9,8.53129e-9,0.42827,0.00845002,0.0000173363,0.0455978
EG,2020,4.58042e-7,0.00044785,0.115433,1.42921e-9,7.65793e-9,0.395165,0.00846112,0.00000669395,0.0448989
EG,2021,4.75518e-7,0.000526962,0.120614,1.50184e-9,8.00534e-9,0.404736,0.0084987,0.0000102024,0.0451567
EG,2022,4.73879e-7,0.00105505,0.151925,1.91174e-9,9.97291e-9,0.453936,0.00827037,0.0000343317,0.0446037
EG,2023,4.63054e-7,0.000796962,0.135684,1.69814e-9,8.93526e-9,0.425001,0.00826322,0.0000227174,0.0442332
EG,2024,4.60452e-7,0.000752695,0.132457,1.65699e-9,8.72669e-9,0.417587,0.00820998,0.0000208038,0.04387
EH,2019,4.63753e-7,0.00117876,0.22988,0.0000145214,0.00000742122,0.559099,0.00736716,0.0000334757,0.0640062
EH,2020,4.63753e-7,0.00117876,0.22988,0.0000145214,0.00000742122,0.559099,0.00736716,0.0000334757,0.0640062
EH,2021,4.63753e-7,0.00117876,0.22988,0.0000145214,0.00000742122,0.559099,0.00736716,0.0000334757,0.0640062
EH,2022,4.63753e-7,0.00117876,0.22988,0.0000145214,0.00000742122,0.559099,0.00736716,0.0000334757,0.0640062
EH,2023,4.63753e-7,0.00117876,0.22988,0.0000145214,0.00000742122,0.559099,0.00736716,0.0000334757,0.0640062
EH,2024,4.63753e-7,0.00117876,0.22988,0.0000145214,0.00000742122,0.559099,0.00736716,0.0000334757,0.0640062
ER,2019,3.48721e-7,0.00575318,0.435551,5.56621e-9,2.76959e-8,0.923357,0.0067354,0.000248234,0.0430596
ER,2020,3.48721e-7,0.00575318,0.435551,5.56621e-9,2.76959e-8,0.923357,0.0067354,0.000248234,0.0430596
ER,2021,3.48721e-7,0.00575318,0.435551,5.56621e-9,2.76959e-8,0.923357,0.0067354,0.000248234,0.0430596
ER,2022,3.48721e-7,0.00575318,0.435551,5.56621e-9,2.76959e-8,0.923357,0.0067354,0.000248234,0.0430596
ER,2023,3.48721e-7,0.00575318,0.435551,5.56621e-9,2.76959e-8,0.923357,0.0067354,0.000248234,0.0430596
ER,2024,3.48721e-7,0.00575318,0.435551,5.56621e-9,2.76959e-8,0.923357,0.0067354,0.000248234,0.0430596
ES,2019,7.04942e-7,0.000419363,0.0971661,0.00000857698,0.0000043705,0.213475,0.00753059,0.0000148382,0.0564972
ES,2020,8.31562e-7,0.000373277,0.0827436,0.00000892366,0.00000454405,0.16625,0.00717434,0.0000151751,0.0527009
ES,2021,9.38216e-7,0.000361341,0.0819665,0.00000849246,0.00000432461,0.159379,0.00704576,0.0000143308,0.0507501
ES,2022,0.00000102089,0.000363767,0.0883162,0.00000756192,0.00000385263,0.183524,0.00752656,0.000012439,0.0533035
ES,2023,0.00000126246,0.000304386,0.0776079,0.00000700403,0.00000356728,0.13681,0.00725121,0.0000108711,0.0498265
ES,2024,9.87043e-7,0.000260013,0.0701197,0.00000690866,0.00000351751,0.105866,0.00645053,0.0000104794,0.0468391
ET,2019,9.60202e-8,0.0000542564,0.0296602,6.28467e-10,1.51922e-9,0.0116101,0.000867436,3.56892e-7,0.00213745
ET,2020,9.60202e-8,0.0000542564,0.0296602,6.28467e-10,1.51922e-9,0.0116101,0.000867436,3.56892e-7,0.00213745
ET,2021,9.60202e-8,0.0000542564,0.0296602,6.28467e-10,1.51922e-9,0.0116101,0.000867436,3.56892e-7,0.00213745
ET,2022,9.60202e-8,0.0000542564,0.0296602,6.28467e-10,1.51922e-9,0.0116101,0.000867436,3.56892e-7,0.00213745
ET,2023,9.60202e-8,0.0000542564,0.0296602,6.28467e-10,1.51922e-9,0.0116101,0.000867436,3.56892e-7,0.00213745
ET,2024,9.60202e-8,0.0000542564,0.0296602,6.28467e-10,1.51922e-9,0.0116101,0.000867436,3.56892e-7,0.00213745
FI,2019,4.72022e-7,0.000975243,0.105346,0.00000939388,0.00000479247,0.216157,0.00744898,0.0000371567,0.0737827
FI,2020,4.64226e-7,0.000803848,0.0880843,0.00000903467,0.00000460613,0.170643,0.00704276,0.0000318904,0.0679293
FI,2021,4.69603e-7,0.000880897,0.0937995,0.00000686334,0.00000350327,0.183738,0.00698584,0.0000327946,0.0684204
FI,2022,4.71004e-7,0.000881332,0.0923822,0.00000255685,0.00000131372,0.167037,0.006907,0.0000297607,0.069662
FI,2023,4.40462e-7,0.000633215,0.064557,4.87833e-7,2.56684e-7,0.0906685,0.00731081,0.0000211872,0.0720564
FI,2024,4.26089e-7,0.000712233,0.0765804,7.90757e-7,4.1106e-7,0.115044,0.00679514,0.0000246762,0.0664395
FJ,2019,2.46906e-7,0.00248777,0.180851,2.39609e-9,1.30305e-8,0.366051,0.00331344,0.000104176,0.0264643
FJ,2020,2.46906e-7,0.00248777,0.180851,2.39609e-9,1.30305e-8,0.366051,0.00331344,0.000104176,0.0264643
FJ,2021,2.46906e-7,0.00248777,0.180851,2.39609e-9,1.30305e-8,0.366051,0.00331344,0.000104176,0.0264643
FJ,2022,2.46906e-7,0.00248777,0.180851,2.39609e-9,1.30305e-8,0.366051,0.00331344,0.000104176,0.0264643
FJ,2023,2.46906e-7,0.00248777,0.180851,2.39609e-9,1.30305e-8,0.366051,0.00331344,0.000104176,0.0264643
FJ,2024,2.46906e-7,0.00248777,0.180851,2.39609e-9,1.30305e-8,0.366051,0.00331344,0.000104176,0.0264643
FK,2019,4.525e-7,0.0029664,0.2594,6.095e-9,1.554e-8,0.4782,0.00386,0.000127,0.02551
FK,2020,4.525e-7,0.0029664,0.2594,6.095e-9,1.554e-8,0.4782,0.00386,0.000127,0.02551
FK,2021,4.525e-7,0.0029664,0.2594,6.095e-9,1.554e-8,0.4782,0.00386,0.000127,0.02551
FK,2022,4.525e-7,0.0029664,0.2594,6.095e-9,1.554e-8,0.4782,0.00386,0.000127,0.02551
FK,2023,4.525e-7,0.0029664,0.2594,6.095e-9,1.554e-8,0.4782,0.00386,0.000127,0.02551
FK,2024,4.525e-7,0.0029664,0.2594,6.095e-9,1.554e-8,0.4782,0.00386,0.000127,0.02551
FO,2019,2.44331e-7,0.00351541,0.281487,4.32954e-9,1.74866e-8,0.56587,0.00434408,0.000151029,0.0273297
FO,2020,2.44331e-7,0.00351541,0.281487,4.32954e-9,1.74866e-8,0.56587,0.00434408,0.000151029,0.0273297
FO,2021,2.44331e-7,0.00351541,0.281487,4.32954e-9,1.74866e-8,0.56587,0.00434408,0.000151029,0.0273297
FO,2022,2.44331e-7,0.00351541,0.281487,4.32954e-9,1.74866e-8,0.56587,0.00434408,0.000151029,0.0273297
FO,2023,2.44331e-7,0.00351541,0.281487,4.32954e-9,1.74866e-8,0.56587,0.00434408,0.000151029,0.0273297
FO,2024,2.44331e-7,0.00351541,0.281487,4.32954e-9,1.74866e-8,0.56587,0.00434408,0.000151029,0.0273297
FR,2019,4.31089e-7,0.000126974,0.0416151,1.07122e-9,5.72388e-9,0.0483216,0.0114427,0.00000214555,0.100703
FR,2020,4.54647e-7,0.00013056,0.042642,3.18081e-8,2.12354e-8,0.0484887,0.010982,0.00000227177,0.0961761
FR,2021,4.58151e-7,0.000140588,0.044526,9.75564e-8,5.53726e-8,0.0525979,0.0112155,0.00000237651,0.0987942
FR,2022,5.53218e-7,0.000180662,0.0520435,6.50987e-7,3.37344e-7,0.0759008,0.01074,0.00000350023,0.0925492
FR,2023,5.66019e-7,0.000122947,0.0422976,1.33595e-9,5.54245e-9,0.0413013,0.0108197,0.00000193632,0.0940707
FR,2024,4.36682e-7,0.000111962,0.0416046,1.31848e-9,5.35121e-9,0.0406632,0.0106807,0.00000173792,0.0939807
GA,2019,2.16006e-7,0.00290368,0.252533,0.00000267629,0.00000137965,0.533349,0.00469602,0.000121395,0.0325852
GA,2020,2.16006e-7,0.00290368,0.252533,0.00000267629,0.00000137965,0.533349,0.00469602,0.000121395,0.0325852
GA,2021,2.16006e-7,0.00290368,0.252533,0.00000267629,0.00000137965,0.533349,0.00469602,0.000121395,0.0325852
GA,2022,2.16006e-7,0.00290368,0.252533,0.00000267629,0.00000137965,0.533349,0.00469602,0.000121395,0.0325852
GA,2023,2.16006e-7,0.00290368,0.252533,0.00000267629,0.00000137965,0.533349,0.00469602,0.000121395,0.0325852
GA,2024,2.16006e-7,0.00290368,0.252533,0.00000267629,0.00000137965,0.533349,0.00469602,0.000121395,0.0325852
GB,2019,6.18186e-7,0.000404757,0.091831,0.00000107514,5.55483e-7,0.22888,0.00780613,0.00000738188,0.0589491
GB,2020,6.60335e-7,0.000409318,0.0879185,0.00000105017,5.41794e-7,0.203289,0.00723498,0.00000852247,0.0551383
GB,2021,6.35396e-7,0.000449385,0.0929803,0.00000135743,6.98944e-7,0.229445,0.00747848,0.00000953397,0.0564515
GB,2022,6.48891e-7,0.000393218,0.0906642,3.63055e-7,1.91789e-7,0.216267,0.00722469,0.00000746509,0.0526809
GB,2023,7.00536e-7,0.000399896,0.0902027,0.00000138279,7.10362e-7,0.199495,0.0068443,0.00000888303,0.0506308
GB,2024,5.66377e-7,0.000435428,0.0927774,0.00000144727,7.43362e-7,0.202722,0.00607059,0.0000102473,0.0462916
GD,2019,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GD,2020,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GD,2021,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GD,2022,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GD,2023,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GD,2024,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GE,2019,1.75772e-7,0.000249961,0.0808028,0.00000156073,8.03893e-7,0.181615,0.00345589,0.00000203202,0.0226944
GE,2020,1.75341e-7,0.00024227,0.0793941,0.00000131035,6.76064e-7,0.180904,0.00350519,0.000001752,0.0225373
GE,2021,1.85683e-7,0.000258578,0.0819243,0.0000015763,8.12793e-7,0.173596,0.00318609,0.00000213129,0.0220314
GE,2022,1.76445e-7,0.000231409,0.0764671,0.00000119304,6.15763e-7,0.173292,0.0034291,0.00000165944,0.0216092
GE,2023,1.53088e-7,0.000181895,0.0654374,6.91019e-7,3.57687e-7,0.151217,0.00327674,9.14998e-7,0.0185674
GE,2024,2.09203e-7,0.000271296,0.0881976,0.00000137022,7.07136e-7,0.221719,0.00432945,0.00000180474,0.0273345
GF,2019,4.35228e-7,0.00306049,0.242146,3.18072e-9,1.56348e-8,0.489046,0.00425562,0.000130525,0.0250032
GF,2020,4.35228e-7,0.00306049,0.242146,3.18072e-9,1.56348e-8,0.489046,0.00425562,0.000130525,0.0250032
GF,2021,4.35228e-7,0.00306049,0.242146,3.18072e-9,1.56348e-8,0.489046,0.00425562,0.000130525,0.0250032
GF,2022,4.35228e-7,0.00306049,0.242146,3.18072e-9,1.56348e-8,0.489046,0.00425562,0.000130525,0.0250032
GF,2023,4.35228e-7,0.00306049,0.242146,3.18072e-9,1.56348e-8,0.489046,0.00425562,0.000130525,0.0250032
GF,2024,4.35228e-7,0.00306049,0.242146,3.18072e-9,1.56348e-8,0.489046,0.00425562,0.000130525,0.0250032
GH,2019,1.78112e-7,0.00100812,0.124575,1.53086e-9,7.83441e-9,0.322142,0.00521349,0.0000367804,0.0281047
GH,2020,1.78112e-7,0.00100812,0.124575,1.53086e-9,7.83441e-9,0.322142,0.00521349,0.0000367804,0.0281047
GH,2021,1.78112e-7,0.00100812,0.124575,1.53086e-9,7.83441e-9,0.322142,0.00521349,0.0000367804,0.0281047
GH,2022,1.78112e-7,0.00100812,0.124575,1.53086e-9,7.83441e-9,0.322142,0.00521349,0.0000367804,0.0281047
GH,2023,1.78112e-7,0.00100812,0.124575,1.53086e-9,7.83441e-9,0.322142,0.00521349,0.0000367804,0.0281047
GH,2024,1.78112e-7,0.00100812,0.124575,1.53086e-9,7.83441e-9,0.322142,0.00521349,0.0000367804,0.0281047
GI,2019,5.56078e-7,0.000708794,0.140697,0.0000104746,0.00000534839,0.318633,0.00782073,0.0000207312,0.0689252
GI,2020,5.56078e-7,0.000708794,0.140697,0.0000104746,0.00000534839,0.318633,0.00782073,0.0000207312,0.0689252
GI,2021,5.56078e-7,0.000708794,0.140697,0.0000104746,0.00000534839,0.318633,0.00782073,0.0000207312,0.0689252
GI,2022,5.56078e-7,0.000708794,0.140697,0.0000104746,0.00000534839,0.318633,0.00782073,0.0000207312,0.0689252
GI,2023,5.56078e-7,0.000708794,0.140697,0.0000104746,0.00000534839,0.318633,0.00782073,0.0000207312,0.0689252
GI,2024,5.56078e-7,0.000708794,0.140697,0.0000104746,0.00000534839,0.318633,0.00782073,0.0000207312,0.0689252
GL,2019,9.448e-8,0.0012116,0.11064,1.4092e-9,6.732e-9,0.19736,0.00201,0.0000508006,0.010028
GL,2020,9.448e-8,0.0012116,0.11064,1.4092e-9,6.732e-9,0.19736,0.00201,0.0000508006,0.010028
GL,2021,9.448e-8,0.0012116,0.11064,1.4092e-9,6.732e-9,0.19736,0.00201,0.0000508006,0.010028
GL,2022,9.448e-8,0.0012116,0.11064,1.4092e-9,6.732e-9,0.19736,0.00201,0.0000508006,0.010028
GL,2023,9.448e-8,0.0012116,0.11064,1.4092e-9,6.732e-9,0.19736,0.00201,0.0000508006,0.010028
GL,2024,9.448e-8,0.0012116,0.11064,1.4092e-9,6.732e-9,0.19736,0.00201,0.0000508006,0.010028
GM,2019,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
