continent,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
Africa,2019-01,8.21267e-8,0.0000326859,0.00945376,1.91952e-10,6.41004e-10,0.00415221,0.000360957,5.72489e-7,0.0013308
Africa,2019-02,8.15859e-8,0.0000329374,0.00951588,1.90874e-10,6.4464e-10,0.00418588,0.000362724,5.77736e-7,0.00133647
Africa,2019-03,8.23249e-8,0.00003275,0.00949316,1.92314e-10,6.43159e-10,0.00416817,0.000362366,5.72246e-7,0.00133334
Africa,2019-04,8.16268e-8,0.000032864,0.0094959,1.92327e-10,6.43172e-10,0.00417214,0.000361611,5.7713e-7,0.00133536
Africa,2019-05,8.10285e-8,0.0000324593,0.00946023,1.9355e-10,6.38402e-10,0.0041416,0.000359,5.66414e-7,0.00132192
Africa,2019-06,8.06426e-8,0.0000324352,0.00943354,1.93117e-10,6.3681e-10,0.00413166,0.000357792,5.67513e-7,0.00132008
Africa,2019-07,8.08343e-8,0.0000321997,0.00944131,1.98168e-10,6.35043e-10,0.00411327,0.000356401,5.61211e-7,0.00131646
Africa,2019-08,7.97618e-8,0.0000325115,0.00940572,1.8983e-10,6.35722e-10,0.00413182,0.000356937,5.71334e-7,0.00131828
Africa,2019-09,8.09693e-8,0.0000324261,0.00940714,1.91705e-10,6.36288e-10,0.00412576,0.000357875,5.67582e-7,0.00131973
Africa,2019-10,8.2638e-8,0.0000326433,0.00950926,1.9515e-10,6.4303e-10,0.00416327,0.000362239,5.68601e-7,0.00133255
Africa,2019-11,8.30999e-8,0.000032851,0.00955482,1.96427e-10,6.46431e-10,0.00418404,0.000363984,5.73263e-7,0.001341
Africa,2019-12,8.24863e-8,0.0000328584,0.00953214,1.94165e-10,6.45259e-10,0.00418135,0.000363242,5.74513e-7,0.00133831
Africa,2020-01,8.84986e-8,0.000034615,0.00993759,1.95649e-10,6.78845e-10,0.00439218,0.000384554,6.04455e-7,0.00140802
Africa,2020-02,8.73048e-8,0.0000347382,0.00997805,1.95494e-10,6.79934e-10,0.00441036,0.000384379,6.079e-7,0.00140878
Africa,2020-03,8.99208e-8,0.0000348923,0.0100114,1.96778e-10,6.84922e-10,0.0044272,0.000388545,6.08416e-7,0.00142073
Africa,2020-04,9.07218e-8,0.0000352312,0.0101554,2.00583e-10,6.93073e-10,0.00448231,0.000393031,6.12583e-7,0.0014354
Africa,2020-05,9.03958e-8,0.0000348363,0.0100384,1.9845e-10,6.85926e-10,0.00443133,0.000389399,6.05018e-7,0.00142107
Africa,2020-06,8.89348e-8,0.000034555,0.00998826,1.99981e-10,6.80286e-10,0.00439771,0.00038519,6.00995e-7,0.00140988
Africa,2020-07,8.78136e-8,0.0000341986,0.00994353,2.02906e-10,6.74551e-10,0.0043602,0.000381069,5.94269e-7,0.00139803
Africa,2020-08,8.92192e-8,0.0000342553,0.00994567,2.02236e-10,6.76667e-10,0.00436622,0.000383257,5.9383e-7,0.00140274
Africa,2020-09,8.99125e-8,0.0000344415,0.00997277,2.0146e-10,6.79803e-10,0.00438527,0.000385413,5.97388e-7,0.0014097
Africa,2020-10,9.05768e-8,0.0000345137,0.00996686,2.00346e-10,6.80932e-10,0.00438921,0.000386537,5.98783e-7,0.00141287
Africa,2020-11,9.06915e-8,0.0000348148,0.0100104,1.98411e-10,6.84988e-10,0.00442066,0.000388918,6.05567e-7,0.00142123
Africa,2020-12,9.08032e-8,0.0000347642,0.0100079,1.99937e-10,6.8444e-10,0.00441405,0.000388434,6.04625e-7,0.00142097
Africa,2021-01,9.06456e-8,0.0000347452,0.010029,2.0179e-10,6.84689e-10,0.00441606,0.000388241,6.03899e-7,0.00142116
Africa,2021-02,9.1225e-8,0.000035078,0.0100987,2.00383e-10,6.90429e-10,0.00445731,0.000391888,6.09838e-7,0.00143187
Africa,2021-03,9.28707e-8,0.0000348112,0.010078,2.06002e-10,6.88833e-10,0.00442737,0.000391316,6.02502e-7,0.00143131
Africa,2021-04,9.1537e-8,0.0000347957,0.0100358,2.01163e-10,6.86373e-10,0.00442289,0.000389874,6.03687e-7,0.00142444
Africa,2021-05,9.13841e-8,0.0000345943,0.0100236,2.05358e-10,6.83761e-10,0.00440019,0.000387727,5.99841e-7,0.00142062
Africa,2021-06,9.02087e-8,0.0000344138,0.0100165,2.07267e-10,6.8074e-10,0.00438514,0.000385176,5.96552e-7,0.00141337
Africa,2021-07,8.97363e-8,0.0000341335,0.00992889,2.06493e-10,6.75079e-10,0.00434497,0.000381887,5.92224e-7,0.00140318
Africa,2021-08,9.07901e-8,0.0000340894,0.00988612,2.04145e-10,6.74653e-10,0.00433519,0.000382712,5.90524e-7,0.00140287
Africa,2021-09,9.26572e-8,0.0000345703,0.0100563,2.09179e-10,6.85706e-10,0.00440254,0.000389108,5.97343e-7,0.0014254
Africa,2021-10,9.39251e-8,0.0000349023,0.0101407,2.11502e-10,6.92157e-10,0.00443983,0.000392858,6.03498e-7,0.0014403
Africa,2021-11,9.38273e-8,0.0000349858,0.0100642,2.02898e-10,6.9093e-10,0.00443749,0.00039333,6.06512e-7,0.00143713
Africa,2021-12,9.2903e-8,0.0000349589,0.010076,2.0355e-10,6.90104e-10,0.00443819,0.000392237,6.06465e-7,0.00143443
Africa,2022-01,9.36269e-8,0.0000350556,0.010061,2.03386e-10,6.90908e-10,0.00443706,0.000392854,6.09764e-7,0.00143929
Africa,2022-02,9.2147e-8,0.0000352713,0.0101055,2.02e-10,6.92612e-10,0.00446281,0.000392913,6.15963e-7,0.00144145
Africa,2022-03,9.4181e-8,0.000035031,0.0101391,2.09684e-10,6.93471e-10,0.00444872,0.000393859,6.06804e-7,0.0014438
Africa,2022-04,9.64019e-8,0.0000352125,0.0102026,2.12516e-10,6.9914e-10,0.00447297,0.000397932,6.07853e-7,0.0014566
Africa,2022-05,9.58492e-8,0.0000349343,0.0101178,2.08225e-10,6.94137e-10,0.00444341,0.000395817,6.01537e-7,0.00144375
Africa,2022-06,9.3304e-8,0.0000345597,0.0100594,2.11751e-10,6.86039e-10,0.00439704,0.000389178,5.97334e-7,0.00142842
Africa,2022-07,9.51231e-8,0.0000345278,0.0100819,2.14723e-10,6.88277e-10,0.00439825,0.000391244,5.93951e-7,0.00143372
Africa,2022-08,9.66108e-8,0.0000345336,0.010069,2.14718e-10,6.89448e-10,0.0043953,0.000392813,5.92892e-7,0.00143754
Africa,2022-09,9.75666e-8,0.0000349817,0.010137,2.12463e-10,6.96382e-10,0.00444246,0.000397279,6.02053e-7,0.0014523
Africa,2022-10,9.77284e-8,0.0000351159,0.0102007,2.13004e-10,6.9988e-10,0.00446922,0.000399385,6.02952e-7,0.001457
Africa,2022-11,9.9649e-8,0.0000354315,0.010227,2.11411e-10,7.05275e-10,0.00449581,0.000403508,6.09015e-7,0.00147051
Africa,2022-12,1.01222e-7,0.0000355606,0.0102435,2.11578e-10,7.0845e-10,0.00450743,0.000406132,6.10511e-7,0.00147847
Africa,2023-01,1.04458e-7,0.0000356275,0.0102869,2.1501e-10,7.1364e-10,0.00451996,0.000410633,6.07641e-7,0.00149055
Africa,2023-02,1.02239e-7,0.0000357669,0.0103275,2.14054e-10,7.1383e-10,0.00453981,0.000409397,6.12624e-7,0.00148881
Africa,2023-03,1.04382e-7,0.0000355078,0.0102669,2.14723e-10,7.12071e-10,0.00450931,0.000409922,6.04553e-7,0.00148641
Africa,2023-04,1.03124e-7,0.0000356482,0.0103093,2.14865e-10,7.13219e-10,0.0045279,0.000409636,6.08748e-7,0.00148777
Africa,2023-05,1.01239e-7,0.0000352064,0.0102172,2.13317e-10,7.04964e-10,0.00448131,0.000404486,6.00455e-7,0.00146845
Africa,2023-06,1.00019e-7,0.0000349453,0.0102135,2.18312e-10,7.0101e-10,0.00445646,0.000400881,5.95878e-7,0.00146066
Africa,2023-07,1.00618e-7,0.0000346926,0.0101662,2.21152e-10,6.97725e-10,0.00442349,0.000399051,5.9059e-7,0.00145624
Africa,2023-08,1.04468e-7,0.0000348784,0.0102388,2.24742e-10,7.05482e-10,0.00445101,0.000405304,5.8938e-7,0.00147356
Africa,2023-09,1.06383e-7,0.0000352881,0.0102669,2.21986e-10,7.11711e-10,0.00448451,0.000409937,5.98049e-7,0.00148927
Africa,2023-10,1.09043e-7,0.0000355535,0.0103196,2.23009e-10,7.18255e-10,0.00451295,0.000414933,6.01123e-7,0.00150462
Africa,2023-11,1.0941e-7,0.0000358082,0.0103548,2.19544e-10,7.2224e-10,0.00454421,0.00041787,6.05552e-7,0.00151104
Africa,2023-12,1.08625e-7,0.0000357875,0.0103435,2.18701e-10,7.20927e-10,0.00454078,0.000416756,6.06126e-7,0.00150796
Africa,2024-01,1.10965e-7,0.0000359286,0.0103887,2.20405e-10,7.25933e-10,0.0045601,0.000420769,6.06065e-7,0.00151905
Africa,2024-02,1.12523e-7,0.0000361816,0.0104842,2.25126e-10,7.32273e-10,0.00459276,0.000424378,6.09654e-7,0.00153372
Africa,2024-03,1.10075e-7,0.0000357698,0.0103682,2.21449e-10,7.22967e-10,0.00454346,0.000418489,6.03496e-7,0.00151266
Africa,2024-04,1.06685e-7,0.0000356881,0.0103885,2.24044e-10,7.19066e-10,0.00453756,0.000413712,6.05489e-7,0.00150362
Africa,2024-05,1.05791e-7,0.0000353093,0.0103043,2.23465e-10,7.12452e-10,0.00449444,0.000409836,5.98123e-7,0.00148935
Africa,2024-06,1.02287e-7,0.0000348944,0.0102173,2.23436e-10,7.02491e-10,0.00444472,0.000402215,5.93586e-7,0.00146807
Africa,2024-07,1.03404e-7,0.0000346315,0.0101134,2.20215e-10,6.98474e-10,0.00440748,0.000401358,5.87303e-7,0.0014606
Africa,2024-08,1.06158e-7,0.0000347452,0.0101769,2.24539e-10,7.04072e-10,0.00442605,0.000405581,5.86026e-7,0.00147355
Africa,2024-09,1.08892e-7,0.0000352466,0.0102939,2.25656e-10,7.1473e-10,0.00448596,0.000412813,5.9347e-7,0.00149637
Africa,2024-10,1.15462e-7,0.0000359455,0.0105068,2.348e-10,7.33367e-10,0.0045703,0.000425505,6.01214e-7,0.00153987
Africa,2024-11,1.1648e-7,0.0000361819,0.0105251,2.3092e-10,7.37353e-10,0.00459653,0.000428905,6.04901e-7,0.00154707
Africa,2024-12,1.18176e-7,0.0000363621,0.0105592,2.32217e-10,7.41494e-10,0.00461343,0.000431893,6.07597e-7,0.00155767
Africa,2025-01,1.17824e-7,0.0000363088,0.0105502,2.32516e-10,7.40363e-10,0.00460716,0.000431011,6.06907e-7,0.00155538
Africa,2025-02,1.17824e-7,0.0000363088,0.0105502,2.32516e-10,7.40363e-10,0.00460716,0.000431011,6.06907e-7,0.00155538
Africa,2025-03,1.17824e-7,0.0000363088,0.0105502,2.32516e-10,7.40363e-10,0.00460716,0.000431011,6.06907e-7,0.00155538
Asia,2019-01,1.07477e-7,0.0000412825,0.00457494,1.99977e-10,5.19673e-10,0.0026304,0.00024681,0.00000115435,0.00170819
Asia,2019-02,1.09446e-7,0.000039335,0.00465597,1.99933e-10,5.13525e-10,0.00259866,0.000250476,0.00000107688,0.00164919
Asia,2019-03,1.31505e-7,0.0000401578,0.0052494,2.30705e-10,5.6199e-10,0.00278646,0.000288167,0.00000105603,0.0017467
Asia,2019-04,1.3785e-7,0.0000392931,0.00547596,2.36698e-10,5.72118e-10,0.00283274,0.000300883,0.00000100553,0.00173662
Asia,2019-05,1.43127e-7,0.0000388712,0.00590507,2.52208e-10,5.90328e-10,0.00294171,0.000315584,9.65085e-7,0.00174381
Asia,2019-06,1.33485e-7,0.0000381947,0.00560969,2.22228e-10,5.68677e-10,0.00288078,0.000303347,9.55726e-7,0.00167934
Asia,2019-07,1.25651e-7,0.0000384068,0.00560963,2.09202e-10,5.63483e-10,0.00291458,0.000297581,9.66797e-7,0.00165817
Asia,2019-08,1.27977e-7,0.0000387459,0.00555887,2.06493e-10,5.66513e-10,0.00291681,0.000300244,9.77327e-7,0.00167313
Asia,2019-09,1.27021e-7,0.0000383858,0.0053824,1.98968e-10,5.57384e-10,0.00285889,0.000295788,9.72536e-7,0.00165495
Asia,2019-10,1.25786e-7,0.0000382449,0.00537219,2.11013e-10,5.52624e-10,0.00281636,0.000289663,9.76702e-7,0.00165611
Asia,2019-11,1.19022e-7,0.0000386331,0.00513392,2.23871e-10,5.35378e-10,0.00269834,0.0002693,0.00000102219,0.00166329
Asia,2019-12,1.13998e-7,0.0000402641,0.00485762,2.22817e-10,5.28413e-10,0.00264684,0.000255685,0.00000110418,0.00170523
Asia,2020-01,1.2147e-7,0.0000415876,0.00472944,2.09679e-10,5.41755e-10,0.00268673,0.000266996,0.00000114166,0.00175747
Asia,2020-02,1.27004e-7,0.0000418537,0.00485222,2.1365e-10,5.53861e-10,0.00273631,0.000276955,0.00000113807,0.00178136
Asia,2020-03,1.536e-7,0.0000428507,0.00580844,2.71631e-10,6.18509e-10,0.00299547,0.000322803,0.00000110991,0.00191241
Asia,2020-04,1.63036e-7,0.0000430125,0.00580199,2.59767e-10,6.31841e-10,0.00304099,0.000339176,0.00000109625,0.00193179
Asia,2020-05,1.61609e-7,0.0000425045,0.00604335,2.71421e-10,6.35036e-10,0.00308059,0.000340457,0.0000010716,0.00191863
Asia,2020-06,1.47867e-7,0.0000410048,0.00603701,2.45685e-10,6.14961e-10,0.00308382,0.000329727,0.00000102283,0.00181879
Asia,2020-07,1.37861e-7,0.0000411353,0.00598987,2.24822e-10,6.06302e-10,0.00311639,0.000322228,0.00000103249,0.00178448
Asia,2020-08,1.39929e-7,0.0000418922,0.00595522,2.28738e-10,6.11042e-10,0.00312006,0.000323122,0.00000106108,0.001817
Asia,2020-09,1.41721e-7,0.0000413702,0.00593389,2.19313e-10,6.10698e-10,0.00312255,0.00032762,0.0000010359,0.00179777
Asia,2020-10,1.42929e-7,0.0000411701,0.00615346,2.47598e-10,6.14866e-10,0.00312186,0.000326305,0.00000102941,0.00181293
Asia,2020-11,1.32945e-7,0.0000424655,0.00547786,2.43361e-10,5.84559e-10,0.00291435,0.000294596,0.00000112945,0.00183249
Asia,2020-12,1.27452e-7,0.0000441405,0.00520526,2.43843e-10,5.77216e-10,0.00286099,0.000279992,0.0000012143,0.00187581
Asia,2021-01,1.45081e-7,0.0000453928,0.0055919,2.78274e-10,6.14195e-10,0.00297138,0.000304513,0.00000122997,0.00198063
Asia,2021-02,1.50408e-7,0.0000455808,0.00571382,2.82465e-10,6.25527e-10,0.00301724,0.00031404,0.00000122404,0.00200166
Asia,2021-03,1.68222e-7,0.0000463347,0.00598289,2.95152e-10,6.58733e-10,0.00312692,0.00034214,0.00000121663,0.002076
Asia,2021-04,1.72168e-7,0.0000454413,0.00626513,3.04921e-10,6.67626e-10,0.00318002,0.000352121,0.0000011671,0.00206158
Asia,2021-05,1.84964e-7,0.0000458474,0.00691425,3.34624e-10,7.05712e-10,0.00336755,0.000379377,0.00000114013,0.00212229
Asia,2021-06,1.74201e-7,0.0000451789,0.00655271,2.89784e-10,6.82761e-10,0.0033215,0.000368644,0.00000112831,0.00204522
Asia,2021-07,1.65896e-7,0.0000460341,0.00659048,2.79903e-10,6.81892e-10,0.00338144,0.000362848,0.00000116245,0.00204577
Asia,2021-08,1.66576e-7,0.0000455705,0.0063518,2.56595e-10,6.74198e-10,0.00334172,0.000363879,0.0000011466,0.00201728
Asia,2021-09,1.5965e-7,0.000044832,0.0064336,2.59814e-10,6.64818e-10,0.00333144,0.000355644,0.00000112654,0.00197853
Asia,2021-10,1.63249e-7,0.0000446704,0.00655369,2.90581e-10,6.67378e-10,0.00329097,0.000353585,0.00000112573,0.0020031
Asia,2021-11,1.60056e-7,0.0000454328,0.00632751,3.05324e-10,6.56528e-10,0.00318854,0.000337946,0.00000117996,0.00203221
Asia,2021-12,1.573e-7,0.0000476645,0.00605787,3.0899e-10,6.55139e-10,0.00314893,0.000326381,0.00000128254,0.00210238
Asia,2022-01,1.63657e-7,0.0000489617,0.00584294,2.86318e-10,6.65203e-10,0.00318046,0.000336738,0.00000132064,0.00214487
Asia,2022-02,1.68006e-7,0.000048922,0.00591697,2.87455e-10,6.72655e-10,0.0032083,0.000344352,0.0000013092,0.0021543
Asia,2022-03,1.97203e-7,0.0000497629,0.00704737,3.60955e-10,7.43675e-10,0.00348761,0.000393664,0.00000126977,0.00229645
Asia,2022-04,2.17406e-7,0.0000491781,0.00745855,3.67613e-10,7.78406e-10,0.00362498,0.000430359,0.00000119886,0.00232786
Asia,2022-05,2.18881e-7,0.0000486193,0.00784531,3.7223e-10,7.91728e-10,0.00373919,0.000442316,0.00000115526,0.002314
Asia,2022-06,2.05169e-7,0.0000478894,0.00757165,3.3694e-10,7.67034e-10,0.00369455,0.000427144,0.00000114527,0.00223413
Asia,2022-07,1.93544e-7,0.0000488244,0.00705281,3.01498e-10,7.44639e-10,0.00361641,0.000408418,0.00000120716,0.00221474
Asia,2022-08,1.89912e-7,0.000049718,0.00676132,2.94037e-10,7.35313e-10,0.00355394,0.000397782,0.00000125815,0.00223162
Asia,2022-09,2.00719e-7,0.0000487635,0.00687689,3.07821e-10,7.43975e-10,0.00353978,0.000410238,0.00000120961,0.00223561
Asia,2022-10,2.0166e-7,0.0000487596,0.00722119,3.43538e-10,7.5282e-10,0.00357134,0.00041007,0.00000120693,0.00226099
Asia,2022-11,1.83638e-7,0.0000490312,0.00659983,3.26636e-10,7.11844e-10,0.0033759,0.000372963,0.00000127094,0.00221872
Asia,2022-12,1.77026e-7,0.0000506026,0.00669584,3.52068e-10,7.13336e-10,0.00338686,0.000359798,0.00000134477,0.00227139
Asia,2023-01,1.97329e-7,0.0000512005,0.00686399,3.59064e-10,7.45257e-10,0.00347215,0.00038986,0.0000013314,0.00234323
Asia,2023-02,2.03131e-7,0.0000507186,0.00690586,3.56638e-10,7.50992e-10,0.00348478,0.000399267,0.00000130211,0.00233947
Asia,2023-03,2.33949e-7,0.0000528908,0.0074267,3.86335e-10,8.14544e-10,0.00370256,0.000447627,0.00000132126,0.00250139
Asia,2023-04,2.40328e-7,0.0000510714,0.00795372,4.25858e-10,8.25397e-10,0.00373779,0.000457649,0.00000123684,0.00248242
Asia,2023-05,2.44383e-7,0.0000508207,0.00794755,4.08166e-10,8.31282e-10,0.00377979,0.0004686,0.00000121257,0.00247139
Asia,2023-06,2.38105e-7,0.0000508152,0.00744894,3.53241e-10,8.13475e-10,0.00373703,0.000463436,0.00000122106,0.00242023
Asia,2023-07,2.2927e-7,0.0000516218,0.00760661,3.57509e-10,8.14146e-10,0.00380082,0.000455838,0.00000125475,0.00242726
Asia,2023-08,2.34393e-7,0.0000518848,0.00751683,3.19635e-10,8.24427e-10,0.00388475,0.000472814,0.00000124112,0.00242157
Asia,2023-09,2.28616e-7,0.0000506635,0.00751042,3.27454e-10,8.09016e-10,0.00381459,0.000461441,0.00000121032,0.00237378
Asia,2023-10,2.3646e-7,0.0000504329,0.00751286,3.3982e-10,8.14323e-10,0.00378287,0.000467503,0.00000119805,0.00239389
Asia,2023-11,2.27678e-7,0.000051363,0.00768537,4.0353e-10,8.0595e-10,0.00369466,0.000440421,0.00000126894,0.00244743
Asia,2023-12,2.09088e-7,0.0000531211,0.00723881,3.85915e-10,7.80532e-10,0.00361432,0.00040934,0.00000137555,0.00245034
Asia,2024-01,2.28976e-7,0.0000533438,0.00728351,3.82793e-10,8.06464e-10,0.00366851,0.000438167,0.00000135131,0.0025026
Asia,2024-02,2.41003e-7,0.0000526324,0.00745781,3.90779e-10,8.21369e-10,0.00370124,0.000456195,0.0000013028,0.00251286
Asia,2024-03,2.78186e-7,0.0000546469,0.0083878,4.48319e-10,9.02946e-10,0.00399694,0.000516098,0.0000012977,0.00270208
Asia,2024-04,2.87303e-7,0.0000527666,0.00845904,4.30117e-10,9.07978e-10,0.00402097,0.000535075,0.000001203,0.00264944
Asia,2024-05,3.07945e-7,0.0000529109,0.0090178,4.3836e-10,9.53333e-10,0.00423328,0.000576935,0.00000114921,0.00270569
Asia,2024-06,2.9414e-7,0.0000528376,0.00886274,4.06026e-10,9.36807e-10,0.00424612,0.000564809,0.00000115709,0.00264821
Asia,2024-07,2.78892e-7,0.0000535424,0.00881059,3.96751e-10,9.23491e-10,0.00425848,0.000546754,0.00000120147,0.0026283
Asia,2024-08,2.87491e-7,0.0000545356,0.00831768,3.4887e-10,9.27286e-10,0.00424784,0.000559745,0.00000122865,0.00265011
Asia,2024-09,2.77139e-7,0.0000532601,0.00845487,3.96018e-10,9.05405e-10,0.00411725,0.00053345,0.00000121565,0.00261679
Asia,2024-10,2.84994e-7,0.00005328,0.00862925,4.2211e-10,9.16853e-10,0.00412028,0.000540402,0.00000120937,0.00265372
Asia,2024-11,2.72567e-7,0.0000540792,0.00824953,4.21676e-10,8.92289e-10,0.00399323,0.00051299,0.00000127872,0.00265211
Asia,2024-12,2.71173e-7,0.0000559589,0.00834061,4.3959e-10,9.02577e-10,0.00403865,0.000509323,0.00000135235,0.00272192
Asia,2025-01,3.06267e-7,0.0000568732,0.0086829,4.56651e-10,9.58279e-10,0.00418782,0.000561117,0.00000132457,0.00284543
Asia,2025-02,3.08704e-7,0.0000565757,0.00869802,4.55789e-10,9.59989e-10,0.00418865,0.000564867,0.00000130911,0.0028409
Asia,2025-03,3.08589e-7,0.0000565547,0.00869334,4.55552e-10,9.59585e-10,0.00418674,0.000564635,0.00000130868,0.00283981
Europe,2019-01,1.33008e-7,0.0000728243,0.0121389,6.87789e-10,9.61201e-10,0.0051772,0.000373628,0.00000205093,0.0030905
Europe,2019-02,1.83907e-7,0.0000756005,0.0128674,7.00286e-10,1.06233e-9,0.00556067,0.000461169,0.00000204102,0.00330636
Europe,2019-03,2.40509e-7,0.0000821181,0.0151002,8.65945e-10,1.22693e-9,0.00621535,0.000553872,0.00000214994,0.00375669
Europe,2019-04,2.7212e-7,0.0000829019,0.0141775,7.10754e-10,1.25645e-9,0.00635529,0.000620012,0.00000210353,0.0037529
Europe,2019-05,2.9865e-7,0.000087356,0.0148353,7.04634e-10,1.34079e-9,0.00679167,0.000680787,0.00000218132,0.00395204
Europe,2019-06,3.3671e-7,0.0000869435,0.0147969,6.71776e-10,1.38505e-9,0.00689489,0.000740581,0.0000020974,0.00400647
Europe,2019-07,3.11786e-7,0.0000838267,0.0134525,6.17731e-10,1.29297e-9,0.00641302,0.00068198,0.00000207395,0.00381608
Europe,2019-08,3.07501e-7,0.0000855164,0.0137044,6.47443e-10,1.3034e-9,0.00647663,0.000675357,0.00000214146,0.00388018
Europe,2019-09,2.66353e-7,0.000080342,0.0140231,7.30562e-10,1.22486e-9,0.00615357,0.000599006,0.00000204093,0.00367129
Europe,2019-10,2.0204e-7,0.0000776389,0.0130454,7.01625e-10,1.10186e-9,0.00571005,0.000491669,0.00000207834,0.00341561
Europe,2019-11,1.5014e-7,0.0000790758,0.0131114,7.14383e-10,1.05295e-9,0.00569028,0.000422051,0.00000220497,0.00334674
Europe,2019-12,1.5316e-7,0.0000802061,0.0142682,8.23202e-10,1.09134e-9,0.00586421,0.000425943,0.00000223069,0.00346072
Europe,2020-01,1.63224e-7,0.0000775897,0.0141481,8.30512e-10,1.08069e-9,0.00572468,0.000431055,0.00000213482,0.00340599
Europe,2020-02,2.17026e-7,0.0000789214,0.0169415,1.02582e-9,1.22882e-9,0.00633308,0.000523541,0.00000204398,0.00369896
Europe,2020-03,2.77292e-7,0.0000891707,0.01692,9.38154e-10,1.37211e-9,0.00696675,0.000639649,0.00000227824,0.0041129
Europe,2020-04,3.73075e-7,0.000100441,0.0170555,8.43543e-10,1.56885e-9,0.00775006,0.00081056,0.00000248587,0.00463889
Europe,2020-05,4.04318e-7,0.000104996,0.0177182,8.43591e-10,1.65818e-9,0.00818,0.000875691,0.00000256394,0.00485697
Europe,2020-06,3.78227e-7,0.0000968834,0.01624,7.47812e-10,1.53672e-9,0.00759627,0.000821782,0.0000023481,0.00447285
Europe,2020-07,3.78308e-7,0.0000913923,0.0157268,7.60118e-10,1.48073e-9,0.00719175,0.000797705,0.00000219072,0.0043072
Europe,2020-08,3.49194e-7,0.0000889667,0.0149471,7.16198e-10,1.40946e-9,0.00691007,0.000748183,0.00000216826,0.00413269
Europe,2020-09,3.07389e-7,0.0000855016,0.0147631,7.5049e-10,1.32842e-9,0.00658873,0.000673172,0.00000213344,0.00394608
Europe,2020-10,2.33147e-7,0.0000831209,0.0156818,8.87111e-10,1.24481e-9,0.00639859,0.000555792,0.00000217168,0.00378287
Europe,2020-11,1.80134e-7,0.0000807824,0.0137389,7.69003e-10,1.11278e-9,0.00586364,0.000463853,0.00000221611,0.00350869
Europe,2020-12,1.50537e-7,0.0000810224,0.0137912,8.02741e-10,1.07737e-9,0.00576683,0.000415226,0.00000228173,0.00346945
Europe,2021-01,1.51991e-7,0.000080985,0.0135385,7.59791e-10,1.07597e-9,0.0057902,0.000423807,0.00000226975,0.00344269
Europe,2021-02,2.10024e-7,0.0000846409,0.0152299,8.54075e-10,1.21539e-9,0.00634541,0.000523607,0.00000226765,0.00375622
Europe,2021-03,2.8139e-7,0.0000898778,0.0154463,8.46206e-10,1.33675e-9,0.00669758,0.000630982,0.00000233773,0.00408966
Europe,2021-04,3.38417e-7,0.0000936585,0.0156468,7.94937e-10,1.44035e-9,0.00709828,0.000732553,0.00000235199,0.00431068
Europe,2021-05,4.03304e-7,0.0001019,0.0178817,8.92913e-10,1.63652e-9,0.0080036,0.000860426,0.00000247245,0.00478833
Europe,2021-06,4.15332e-7,0.0000957835,0.0154743,6.72166e-10,1.55353e-9,0.00752221,0.000871718,0.0000022621,0.00447694
Europe,2021-07,3.9445e-7,0.0000926571,0.0153905,7.20369e-10,1.49956e-9,0.0072343,0.000822946,0.00000221196,0.00436064
Europe,2021-08,3.70858e-7,0.0000924473,0.0156572,7.73617e-10,1.4735e-9,0.00715578,0.000781948,0.00000225083,0.00433369
Europe,2021-09,3.20932e-7,0.0000885389,0.0138342,6.83502e-10,1.3355e-9,0.00654094,0.000687155,0.00000224325,0.00403522
Europe,2021-10,2.76265e-7,0.0000885372,0.0157786,9.28003e-10,1.32222e-9,0.00654877,0.000605859,0.00000232263,0.00409021
Europe,2021-11,1.81571e-7,0.0000828149,0.0135056,7.84194e-10,1.11434e-9,0.00580423,0.000454897,0.00000231002,0.00359043
Europe,2021-12,1.63912e-7,0.0000840992,0.0140792,8.41144e-10,1.11579e-9,0.00588519,0.000431102,0.00000237698,0.00362674
Europe,2022-01,1.93166e-7,0.0000825278,0.0149003,9.0293e-10,1.16181e-9,0.00600224,0.000473056,0.0000022639,0.00368449
Europe,2022-02,2.68452e-7,0.00008666,0.0177942,1.12202e-9,1.35066e-9,0.00669896,0.000591033,0.00000225058,0.00413598
Europe,2022-03,3.216e-7,0.0000923983,0.0153854,8.38941e-10,1.39556e-9,0.00682171,0.000686447,0.00000237166,0.00426278
Europe,2022-04,4.11759e-7,0.0000982869,0.0180842,9.70148e-10,1.61902e-9,0.00775907,0.000849022,0.00000236273,0.00474526
Europe,2022-05,4.94971e-7,0.00010246,0.0185005,9.04996e-10,1.76549e-9,0.00831916,0.000996794,0.00000233323,0.00503026
Europe,2022-06,5.03313e-7,0.000101624,0.0175408,8.22307e-10,1.74504e-9,0.00816945,0.00100537,0.00000230477,0.00497037
Europe,2022-07,5.05925e-7,0.000100847,0.0173505,8.64924e-10,1.72802e-9,0.00796025,0.000987921,0.00000230951,0.00498317
Europe,2022-08,4.62932e-7,0.0000983688,0.0156329,7.50596e-10,1.61491e-9,0.00750505,0.000914798,0.00000232305,0.00472963
Europe,2022-09,3.78414e-7,0.0000953627,0.0157435,8.35165e-10,1.49213e-9,0.00712467,0.000775949,0.00000237417,0.00448971
Europe,2022-10,3.25278e-7,0.0000872356,0.0169259,9.91248e-10,1.40503e-9,0.00681345,0.000683688,0.00000217217,0.00420285
